C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Guide.docx|4|A graph of the piecewise function for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Guide.docx|5|A graph of a h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Guide.docx|6|A graph of a h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Guide.docx|7|Image of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Guide.docx|8|Image of y=1/x
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|1|A graph with area shaded under it and above the x-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|2|A picture of a container with a hole punched in it and fluid leaking out.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|3|Arrows pointing to pieces of limit notation.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|4|A graph of y=x^2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|5|A graph of the piecewise function for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|6|A graph of a h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|7|A graph of a h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|8|Image of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.2 Limits (An Intuitive Approach)_Notes.docx|9|Image of y=1/x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.3.1 Computing Limits_Notes.docx|1|Graph of y=1/x^2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.3.1 Computing Limits_Notes.docx|2|Graph of the unit circle with arrows moving up along the circle towards pi/2 to illustrate approaching pi/2 from the left and the right.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.3.1 Computing Limits_Notes.docx|3|Graphs of hypothetical functions f, g, and h as described in this section.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.3.2 Limits at Infinity_Notes.docx|1|A graph of y=arctan(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.3.2 Limits at Infinity_Notes.docx|2|Graph of y=1/x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Guide.docx|1|A graph of a function f(x) that shows the function approaching f(a) as x approaches a.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Guide.docx|2|Graph of g(x) which has various holes and breaks in the graph.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Guide.docx|3|4 pictures showing the different types of discontinuities.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Guide.docx|4|A picture of the half circle graph that cooresponds with f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|1|A graph of a function f(x) that shows the function approaching f(a) as x approaches a.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|2|Graph of g(x) which has various holes and breaks in the graph.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|3|4 pictures showing the different types of discontinuities.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|4|A graph of h(x) from this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|5|A graph of f(x) = 1/(x-4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|6|A graph of g(x)=(x-4)/(x-4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.1 Continuity_Notes.docx|7|A picture of the half circle graph that cooresponds with f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.4.2 Intermediate Value Theorem_Notes.docx|1|A picture that illustrates all of the features of the Intermediate Value Theorem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.5 Epsilon-Delta Definition of Limits_Guide.docx|1|A picture of the f(x) = 2x-1 and the delta & epsilon ranges used to help compute the limit of this function as x approaches 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.5 Epsilon-Delta Definition of Limits_Notes.docx|1|A picture of the f(x) = 2x-1 and the delta & epsilon ranges used to help compute the limit of this function as x approaches 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2\2.5 Epsilon-Delta Definition of Limits_Notes.docx|2|A picture of the f(x) = 4x+3 and the delta & epsilon ranges used to help compute the limit of this function as x approaches 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|1|A graph with area shaded under it and above the x-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|2|A picture of a container with a hole punched in it and fluid leaking out.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|3|A graph of y=x^2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|4|A graph of the piecewise function for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|5|A graph of the function h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|6|A graph of the function h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|7|Image of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Guide.docx|8|Image of y=1/x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|1|A graph with area shaded under it and above the x-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|2|A picture of a container with a hole punched in it and fluid leaking out.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|3|Arrows pointing to pieces of limit notation.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|4|A graph of y=x^2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|5|A graph of the piecewise function for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|6|A graph of the function h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|7|A graph of the function h(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|8|Image of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.2 Limits (An Intuitive Approach)_Notes.docx|9|Image of y=1/x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.3.1 Computing Limits_Notes.docx|1|Graph of y=1/x^2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.3.1 Computing Limits_Notes.docx|2|Graph of the unit circle with arrows moving up along the circle towards pi/2 to illustrate approaching pi/2 from the left and the right.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.3.1 Computing Limits_Notes.docx|3|Graphs of hypothetical functions f, g, and h as described in this section.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.3.2 Limits at Infinity_Notes.docx|1|A graph of y=arctan(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.3.2 Limits at Infinity_Notes.docx|2|Graph of y=1/x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Guide.docx|1|A graph of a function f(x) that shows the function approaching f(a) as x approaches a.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Guide.docx|2|Graph of g(x) which has various holes and breaks in the graph.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Guide.docx|3|4 pictures showing the different types of discontinuities.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Guide.docx|4|A picture of the half circle graph that cooresponds with f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|1|A graph of a function f(x) that shows the function approaching f(a) as x approaches a.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|2|Graph of g(x) which has various holes and breaks in the graph.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|3|4 pictures showing the different types of discontinuities.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|4|A graph of h(x) from this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|5|A graph of f(x) = 1/(x-4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|6|A graph of g(x)=(x-4)/(x-4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.1 Continuity_Notes.docx|7|A picture of the half circle graph that cooresponds with f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.4.2 Intermediate Value Theorem_Notes.docx|1|A picture that illustrates all of the features of the Intermediate Value Theorem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.5 Epsilon-Delta Definition of Limits_Guide.docx|1|A picture of the f(x) = 2x-1 and the delta & epsilon ranges used to help compute the limit of this function as x approaches 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.5 Epsilon-Delta Definition of Limits_Notes.docx|1|A picture of the f(x) = 2x-1 and the delta & epsilon ranges used to help compute the limit of this function as x approaches 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 2 - TEST\2.5 Epsilon-Delta Definition of Limits_Notes.docx|2|A picture of the f(x) = 4x+3 and the delta & epsilon ranges used to help compute the limit of this function as x approaches -2.
