C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|2|A picture of the chain being described in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|3|A picture of the cylindrical tank being described in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|4|A picture of the swimming pool described in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|5|A picture of the conical tank described in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|6|A picture of a trough described in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.6 Work Worksheet_Solutions.docx|7|A picture of a cross-section of the tank.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet.docx|1|A picture of the region that is the area under the curve y=x and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet.docx|2|A picture of the region that is the area under the curve y=x^2 and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet.docx|3|A picture of the region that is the area under the curve y=sqrt(1-x^2) and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet_Solutions.docx|1|A picture of the region that is the area under the curve y=x and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet_Solutions.docx|2|A picture of the region that is the area under the curve y=x^2 and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.7 Centers of Mass Worksheet_Solutions.docx|3|A picture of the region that is the area under the curve y=sqrt(1-x^2) and above y=0 on [0,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|1|A picture of the region R.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|2|A picture of the 3D solid obtained when the region R is rotated about the x-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|3|A picture of the 3D solid obtained when the region R is rotated about the line x=2.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|4|A picture of the region R.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|5|A picture of the 3D solid obtained when the region R is rotated about the line y=1.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|6|A picture of the 3D solid obtained when the region R is rotated about the line x=0.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|7|A picture of the curve y=2-cosh(x) on [-1,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|8|A picture of the surface generated when 
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|7|A picture of the curve y=2-cosh(x) on [-1,1].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|8|A picture of the surface generated when the curve is rotated about the x-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|9|A picture of the curve y=2sinh(x)-1 on [0,ln(2)].
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 1 (Applications of Integrals)\Worksheets\1.8 Hyperbolic Trigonometric Functions_Solutions.docx|10|A picture of the curve and a picture of the surface generated when the curve is rotated about the x-axis.
